CCS PCM C Compiler, Version 5.007, 61971               19-Ara-22 00:24

               Filename:   C:\Users\Samet\OneDrive\Masaüstü\SERA_DOCS\RTC - Ýkinci\kod\DS1202_PROJECT.lst

               ROM used:   1275 words (62%)
                           Largest free fragment is 773
               RAM used:   19 (8%) at main() level
                           36 (16%) worst case
               Stack used: 0 locations
               Stack size: 8
0427:  GOTO   41E
0428:  GOTO   44C
....................       case 5: printf(lcd_putc,"CUMA" );     break ; 
0429:  CLRF   2C
042A:  MOVF   2C,W
042B:  CALL   03A
042C:  INCF   2C,F
042D:  MOVWF  77
042E:  MOVWF  32
042F:  CALL   221
0430:  MOVLW  04
0431:  SUBWF  2C,W
0432:  BTFSS  03.2
0433:  GOTO   42A
0434:  GOTO   44C
....................       case 6: printf(lcd_putc,"C.TESI" );   break ; 
0435:  CLRF   2C
0436:  MOVF   2C,W
0437:  CALL   043
0438:  INCF   2C,F
0439:  MOVWF  77
043A:  MOVWF  32
043B:  CALL   221
043C:  MOVLW  06
043D:  SUBWF  2C,W
043E:  BTFSS  03.2
043F:  GOTO   436
0440:  GOTO   44C
....................       case 7: printf(lcd_putc,"PAZAR" );    break ; 
0441:  CLRF   2C
0442:  MOVF   2C,W
0443:  CALL   04E
0444:  INCF   2C,F
0445:  MOVWF  77
0446:  MOVWF  32
0447:  CALL   221
0448:  MOVLW  05
0449:  SUBWF  2C,W
044A:  BTFSS  03.2
044B:  GOTO   442
....................       } 
....................       printf(lcd_putc, "\n%02d:%02d:%02d  "gun, ay, yil); 
044C:  MOVLW  0A
044D:  MOVWF  32
044E:  CALL   221
044F:  MOVF   23,W
0450:  MOVWF  2C
0451:  MOVLW  01
0452:  MOVWF  2D
0453:  CALL   25A
0454:  MOVLW  3A
0455:  MOVWF  32
0456:  CALL   221
0457:  MOVF   24,W
0458:  MOVWF  2C
0459:  MOVLW  01
045A:  MOVWF  2D
045B:  CALL   25A
045C:  MOVLW  3A
045D:  MOVWF  32
045E:  CALL   221
045F:  MOVF   25,W
0460:  MOVWF  2C
0461:  MOVLW  01
0462:  MOVWF  2D
0463:  CALL   25A
0464:  MOVLW  20
0465:  MOVWF  32
0466:  CALL   221
0467:  MOVLW  20
0468:  MOVWF  32
0469:  CALL   221
....................        
....................       
....................       // x in alinmasi 
....................       if(haber2 == 0) 
046A:  BTFSC  28.1
046B:  GOTO   4B0
....................       { 
....................          // bitkinin alinmasi 
....................          if(input(pin_B3) == 1) 
046C:  BTFSS  06.3
046D:  GOTO   473
....................          { 
....................             haber1 = 1; 
046E:  BSF    28.0
....................             delay_ms(50); 
046F:  MOVLW  32
0470:  MOVWF  33
0471:  CALL   06C
....................          } 
0472:  GOTO   47A
....................          else if(haber1 == 1) 
0473:  BTFSS  28.0
0474:  GOTO   47A
....................          { 
....................             x++; 
0475:  INCF   29,F
....................             haber1 = 0; 
0476:  BCF    28.0
....................             delay_ms(50); 
0477:  MOVLW  32
0478:  MOVWF  33
0479:  CALL   06C
....................          } 
....................          // x e göre bitki seçimi 
....................          if(x == 1) bitki = '1'; 
047A:  DECFSZ 29,W
047B:  GOTO   47F
047C:  MOVLW  31
047D:  MOVWF  27
047E:  GOTO   48C
....................          else if(x == 2) bitki = '2'; 
047F:  MOVF   29,W
0480:  SUBLW  02
0481:  BTFSS  03.2
0482:  GOTO   486
0483:  MOVLW  32
0484:  MOVWF  27
0485:  GOTO   48C
....................          else if(x == 3) bitki = '3'; 
0486:  MOVF   29,W
0487:  SUBLW  03
0488:  BTFSS  03.2
0489:  GOTO   48C
048A:  MOVLW  33
048B:  MOVWF  27
....................           
....................           
....................          // durumlarin alimasi 
....................          if(input(pin_a4) == 1) 
048C:  BTFSS  05.4
048D:  GOTO   493
....................          { 
....................             haber3 = 1; 
048E:  BSF    28.2
....................             delay_ms(50); 
048F:  MOVLW  32
0490:  MOVWF  33
0491:  CALL   06C
....................          } 
0492:  GOTO   49A
....................          else if(haber3 == 1) 
0493:  BTFSS  28.2
0494:  GOTO   49A
....................          { 
....................             y++; 
0495:  INCF   2A,F
....................             haber3 = 0; 
0496:  BCF    28.2
....................             delay_ms(50); 
0497:  MOVLW  32
0498:  MOVWF  33
0499:  CALL   06C
....................          } 
....................           
....................          // y  ye gore durum alin masi 
....................          if(y == 1)       
049A:  DECFSZ 2A,W
049B:  GOTO   49E
....................          { 
....................             durum1 = 1; 
049C:  BSF    28.3
....................          } 
049D:  GOTO   4AC
....................          else if(y == 2)  
049E:  MOVF   2A,W
049F:  SUBLW  02
04A0:  BTFSS  03.2
04A1:  GOTO   4A5
....................          { 
....................             durum1 = 1; 
04A2:  BSF    28.3
....................             durum2 = 1; 
04A3:  BSF    28.4
....................          } 
04A4:  GOTO   4AC
....................          else if(y == 3) 
04A5:  MOVF   2A,W
04A6:  SUBLW  03
04A7:  BTFSS  03.2
04A8:  GOTO   4AC
....................          { 
....................             durum1 = 1; 
04A9:  BSF    28.3
....................             durum2 = 1; 
04AA:  BSF    28.4
....................             durum3 = 1; 
04AB:  BSF    28.5
....................          } 
....................           
....................          if(saniye == 8)   haber2 = 1; 
04AC:  MOVF   20,W
04AD:  SUBLW  08
04AE:  BTFSC  03.2
04AF:  BSF    28.1
....................           
....................              
....................       } 
....................        
....................        
....................        
....................        
....................        
....................        
....................       // bitki degerine gore bitkinin yazýlmasý (sonsuz) 
....................       lcd_gotoxy(11,2); 
04B0:  MOVLW  0B
04B1:  MOVWF  33
04B2:  MOVLW  02
04B3:  MOVWF  34
04B4:  CALL   1FE
....................       if(bitki == '1')  printf(lcd_putc, "GUL"); 
04B5:  MOVF   27,W
04B6:  SUBLW  31
04B7:  BTFSS  03.2
04B8:  GOTO   4C2
04B9:  MOVLW  47
04BA:  MOVWF  32
04BB:  CALL   221
04BC:  MOVLW  55
04BD:  MOVWF  32
04BE:  CALL   221
04BF:  MOVLW  4C
04C0:  MOVWF  32
04C1:  CALL   221
....................        
....................       lcd_gotoxy(11,2); 
04C2:  MOVLW  0B
04C3:  MOVWF  33
04C4:  MOVLW  02
04C5:  MOVWF  34
04C6:  CALL   1FE
....................       if(bitki == '2')  printf(lcd_putc, "MARUL"); 
04C7:  MOVF   27,W
04C8:  SUBLW  32
04C9:  BTFSS  03.2
04CA:  GOTO   4D6
04CB:  CLRF   2C
04CC:  MOVF   2C,W
04CD:  CALL   058
04CE:  INCF   2C,F
04CF:  MOVWF  77
04D0:  MOVWF  32
04D1:  CALL   221
04D2:  MOVLW  05
04D3:  SUBWF  2C,W
04D4:  BTFSS  03.2
04D5:  GOTO   4CC
....................       
....................       if(bitki == '3')  printf(lcd_putc, "CILEK"); 
04D6:  MOVF   27,W
04D7:  SUBLW  33
04D8:  BTFSS  03.2
04D9:  GOTO   4E5
04DA:  CLRF   2C
04DB:  MOVF   2C,W
04DC:  CALL   062
04DD:  INCF   2C,F
04DE:  MOVWF  77
04DF:  MOVWF  32
04E0:  CALL   221
04E1:  MOVLW  05
04E2:  SUBWF  2C,W
04E3:  BTFSS  03.2
04E4:  GOTO   4DB
....................        
....................        
....................       delay_ms(300); 
04E5:  MOVLW  02
04E6:  MOVWF  2C
04E7:  MOVLW  96
04E8:  MOVWF  33
04E9:  CALL   06C
04EA:  DECFSZ 2C,F
04EB:  GOTO   4E7
04EC:  GOTO   2EC
....................    } 
....................    return 0; 
04ED:  MOVLW  00
04EE:  MOVWF  78
.................... } 
04EF:  SLEEP

Configuration Fuses:
   Word  1: 3F22   NOWDT PUT HS MCLR NOBROWNOUT NOLVP NOCPD NOPROTECT
