CCS PCM C Compiler, Version 5.007, 61971               21-Ara-22 12:20

               Filename:   C:\Users\Samet\OneDrive\Masaüstü\SERA_DOCS\TOPlaM\yeni1\main.lst

               ROM used:   4773 words (58%)
                           Largest free fragment is 2048
               RAM used:   77 (21%) at main() level
                           135 (37%) worst case
               Stack used: 1 locations (0 in main + 1 for interrupts)
               Stack size: 8
05B4:  DATA 72,39
05B5:  DATA 6F,39
05B6:  DATA 21,10
05B7:  DATA 00,00
05B8:  DATA 20,10
05B9:  DATA C9,29
05BA:  DATA C9,25
05BB:  DATA A0,29
05BC:  DATA 49,22
05BD:  DATA C4,22
05BE:  DATA D4,24
05BF:  DATA 00,01
05C0:  DATA BA,12
05C1:  DATA 64,10
05C2:  DATA C4,3A
05C3:  DATA F2,3A
05C4:  DATA 6D,1D
05C5:  DATA A5,31
05C6:  DATA A5,31
05C7:  DATA A5,31
05C8:  DATA 00,01
05C9:  DATA C2,34
05CA:  DATA F4,35
05CB:  DATA 69,10
05CC:  DATA D3,32
05CD:  DATA E3,34
05CE:  DATA ED,34
05CF:  DATA 8A,2C
05D0:  DATA 61,38
05D1:  DATA 69,37
05D2:  DATA 69,3D
05D3:  DATA 2E,17
05D4:  DATA 2E,00
*
0726:  MOVF   0B,W
0727:  MOVWF  65
0728:  BCF    0B.7
0729:  BSF    03.5
072A:  BSF    03.6
072B:  BSF    0C.7
072C:  BSF    0C.0
072D:  NOP
072E:  NOP
072F:  BCF    03.5
0730:  MOVF   0C,W
0731:  ANDLW  7F
0732:  BTFSC  03.2
0733:  GOTO   76D
0734:  BCF    03.6
0735:  MOVWF  66
0736:  BSF    03.6
0737:  MOVF   0D,W
0738:  BCF    03.6
0739:  MOVWF  67
073A:  BSF    03.6
073B:  MOVF   0F,W
073C:  BCF    03.6
073D:  MOVWF  68
073E:  MOVF   66,W
073F:  MOVWF  72
0740:  CALL   702
0741:  MOVF   67,W
0742:  BSF    03.6
0743:  MOVWF  0D
0744:  BCF    03.6
0745:  MOVF   68,W
0746:  BSF    03.6
0747:  MOVWF  0F
0748:  BSF    03.5
0749:  BSF    0C.7
074A:  BSF    0C.0
074B:  NOP
074C:  NOP
074D:  BCF    03.5
074E:  RLF    0C,W
074F:  RLF    0E,W
0750:  ANDLW  7F
0751:  BTFSC  03.2
0752:  GOTO   76D
0753:  BCF    03.6
0754:  MOVWF  66
0755:  BSF    03.6
0756:  MOVF   0D,W
0757:  BCF    03.6
0758:  MOVWF  67
0759:  BSF    03.6
075A:  MOVF   0F,W
075B:  BCF    03.6
075C:  MOVWF  68
075D:  MOVF   66,W
075E:  MOVWF  72
075F:  CALL   702
0760:  MOVF   67,W
0761:  BSF    03.6
0762:  MOVWF  0D
0763:  BCF    03.6
0764:  MOVF   68,W
0765:  BSF    03.6
0766:  MOVWF  0F
0767:  INCF   0D,F
0768:  BTFSC  03.2
0769:  INCF   0F,F
076A:  BCF    03.6
076B:  GOTO   729
076C:  BSF    03.6
076D:  BCF    03.6
076E:  BTFSC  65.7
076F:  BSF    0B.7
0770:  RETURN
*
0785:  MOVLW  8E
0786:  MOVWF  77
0787:  MOVF   68,W
0788:  MOVWF  78
0789:  MOVF   67,W
078A:  MOVWF  79
078B:  CLRF   7A
078C:  MOVF   78,F
078D:  BTFSS  03.2
078E:  GOTO   799
078F:  MOVF   79,W
0790:  MOVWF  78
0791:  CLRF   79
0792:  MOVLW  08
0793:  SUBWF  77,F
0794:  MOVF   78,F
0795:  BTFSS  03.2
0796:  GOTO   799
0797:  CLRF   77
0798:  GOTO   7A1
0799:  BCF    03.0
079A:  BTFSC  78.7
079B:  GOTO   7A0
079C:  RLF    79,F
079D:  RLF    78,F
079E:  DECF   77,F
079F:  GOTO   799
07A0:  BCF    78.7
07A1:  RETURN
07A2:  MOVLW  8E
07A3:  MOVWF  77
07A4:  MOVF   65,W
07A5:  SUBWF  77,F
07A6:  MOVF   66,W
07A7:  MOVWF  79
07A8:  MOVF   67,W
07A9:  MOVWF  78
07AA:  BSF    79.7
07AB:  MOVF   77,F
07AC:  BTFSC  03.2
07AD:  GOTO   7B9
07AE:  BCF    03.0
07AF:  MOVF   79,F
07B0:  BTFSS  03.2
07B1:  GOTO   7B5
07B2:  MOVF   78,F
07B3:  BTFSC  03.2
07B4:  GOTO   7B9
07B5:  RRF    79,F
07B6:  RRF    78,F
07B7:  DECFSZ 77,F
07B8:  GOTO   7AE
07B9:  BTFSS  66.7
07BA:  GOTO   7C0
07BB:  COMF   78,F
07BC:  COMF   79,F
07BD:  INCF   78,F
07BE:  BTFSC  03.2
07BF:  INCF   79,F
07C0:  RETURN
*
08BE:  MOVLW  8E
08BF:  MOVWF  77
08C0:  MOVF   66,W
08C1:  MOVWF  78
08C2:  MOVF   65,W
08C3:  MOVWF  79
08C4:  CLRF   7A
08C5:  BTFSS  66.7
08C6:  GOTO   0CC
08C7:  COMF   78,F
08C8:  COMF   79,F
08C9:  INCF   79,F
08CA:  BTFSC  03.2
08CB:  INCF   78,F
08CC:  MOVF   78,F
08CD:  BTFSS  03.2
08CE:  GOTO   0D9
08CF:  MOVF   79,W
08D0:  MOVWF  78
08D1:  CLRF   79
08D2:  MOVLW  08
08D3:  SUBWF  77,F
08D4:  MOVF   78,F
08D5:  BTFSS  03.2
08D6:  GOTO   0D9
08D7:  CLRF   77
08D8:  GOTO   0E2
08D9:  BCF    03.0
08DA:  BTFSC  78.7
08DB:  GOTO   0E0
08DC:  RLF    79,F
08DD:  RLF    78,F
08DE:  DECF   77,F
08DF:  GOTO   0D9
08E0:  BTFSS  66.7
08E1:  BCF    78.7
08E2:  BCF    0A.3
08E3:  BSF    0A.4
08E4:  GOTO   293 (RETURN)
08E5:  MOVF   69,W
08E6:  BTFSC  03.2
08E7:  GOTO   1AA
08E8:  MOVWF  75
08E9:  MOVF   6D,W
08EA:  BTFSC  03.2
08EB:  GOTO   1AA
08EC:  SUBWF  75,F
08ED:  BTFSS  03.0
08EE:  GOTO   0F4
08EF:  MOVLW  7F
08F0:  ADDWF  75,F
08F1:  BTFSC  03.0
08F2:  GOTO   1AA
08F3:  GOTO   0FA
08F4:  MOVLW  81
08F5:  SUBWF  75,F
08F6:  BTFSS  03.0
08F7:  GOTO   1AA
08F8:  BTFSC  03.2
08F9:  GOTO   1AA
08FA:  MOVF   75,W
08FB:  MOVWF  77
08FC:  CLRF   78
08FD:  CLRF   79
08FE:  CLRF   7A
08FF:  CLRF   74
0900:  MOVF   6A,W
0901:  MOVWF  73
0902:  BSF    73.7
0903:  MOVF   6B,W
0904:  MOVWF  72
0905:  MOVF   6C,W
0906:  MOVWF  71
0907:  MOVLW  19
0908:  MOVWF  75
0909:  MOVF   70,W
090A:  SUBWF  71,F
090B:  BTFSC  03.0
090C:  GOTO   11D
090D:  MOVLW  01
090E:  SUBWF  72,F
090F:  BTFSC  03.0
0910:  GOTO   11D
0911:  SUBWF  73,F
0912:  BTFSC  03.0
0913:  GOTO   11D
0914:  SUBWF  74,F
0915:  BTFSC  03.0
0916:  GOTO   11D
0917:  INCF   74,F
0918:  INCF   73,F
0919:  INCF   72,F
091A:  MOVF   70,W
091B:  ADDWF  71,F
091C:  GOTO   14F
091D:  MOVF   6F,W
091E:  SUBWF  72,F
091F:  BTFSC  03.0
0920:  GOTO   138
0921:  MOVLW  01
0922:  SUBWF  73,F
0923:  BTFSC  03.0
0924:  GOTO   138
0925:  SUBWF  74,F
0926:  BTFSC  03.0
0927:  GOTO   138
0928:  INCF   74,F
0929:  INCF   73,F
092A:  MOVF   6F,W
092B:  ADDWF  72,F
092C:  MOVF   70,W
092D:  ADDWF  71,F
092E:  BTFSS  03.0
092F:  GOTO   14F
0930:  INCF   72,F
0931:  BTFSS  03.2
0932:  GOTO   14F
0933:  INCF   73,F
0934:  BTFSS  03.2
0935:  GOTO   14F
0936:  INCF   74,F
0937:  GOTO   14F
0938:  MOVF   6E,W
0939:  IORLW  80
093A:  SUBWF  73,F
093B:  BTFSC  03.0
093C:  GOTO   14E
093D:  MOVLW  01
093E:  SUBWF  74,F
093F:  BTFSC  03.0
0940:  GOTO   14E
0941:  INCF   74,F
0942:  MOVF   6E,W
0943:  IORLW  80
0944:  ADDWF  73,F
0945:  MOVF   6F,W
0946:  ADDWF  72,F
0947:  BTFSS  03.0
0948:  GOTO   12C
0949:  INCF   73,F
094A:  BTFSS  03.2
094B:  GOTO   12C
094C:  INCF   74,F
094D:  GOTO   12C
094E:  BSF    7A.0
094F:  DECFSZ 75,F
0950:  GOTO   152
0951:  GOTO   15D
0952:  BCF    03.0
0953:  RLF    71,F
0954:  RLF    72,F
0955:  RLF    73,F
0956:  RLF    74,F
0957:  BCF    03.0
0958:  RLF    7A,F
0959:  RLF    79,F
095A:  RLF    78,F
095B:  RLF    76,F
095C:  GOTO   109
095D:  BTFSS  76.0
095E:  GOTO   165
095F:  BCF    03.0
0960:  RRF    78,F
0961:  RRF    79,F
0962:  RRF    7A,F
0963:  RRF    76,F
0964:  GOTO   168
0965:  DECF   77,F
0966:  BTFSC  03.2
0967:  GOTO   1AA
0968:  BTFSC  76.7
0969:  GOTO   191
096A:  BCF    03.0
096B:  RLF    71,F
096C:  RLF    72,F
096D:  RLF    73,F
096E:  RLF    74,F
096F:  MOVF   70,W
0970:  SUBWF  71,F
0971:  BTFSC  03.0
0972:  GOTO   17D
0973:  MOVLW  01
0974:  SUBWF  72,F
0975:  BTFSC  03.0
0976:  GOTO   17D
0977:  SUBWF  73,F
0978:  BTFSC  03.0
0979:  GOTO   17D
097A:  SUBWF  74,F
097B:  BTFSS  03.0
097C:  GOTO   1A0
097D:  MOVF   6F,W
097E:  SUBWF  72,F
097F:  BTFSC  03.0
0980:  GOTO   188
0981:  MOVLW  01
0982:  SUBWF  73,F
0983:  BTFSC  03.0
0984:  GOTO   188
0985:  SUBWF  74,F
0986:  BTFSS  03.0
0987:  GOTO   1A0
0988:  MOVF   6E,W
0989:  IORLW  80
098A:  SUBWF  73,F
098B:  BTFSC  03.0
098C:  GOTO   191
098D:  MOVLW  01
098E:  SUBWF  74,F
098F:  BTFSS  03.0
0990:  GOTO   1A0
0991:  INCF   7A,F
0992:  BTFSS  03.2
0993:  GOTO   1A0
0994:  INCF   79,F
0995:  BTFSS  03.2
0996:  GOTO   1A0
0997:  INCF   78,F
0998:  BTFSS  03.2
0999:  GOTO   1A0
099A:  INCF   77,F
099B:  BTFSC  03.2
099C:  GOTO   1AA
099D:  RRF    78,F
099E:  RRF    79,F
099F:  RRF    7A,F
09A0:  MOVF   6A,W
09A1:  MOVWF  75
09A2:  MOVF   6E,W
09A3:  XORWF  75,F
09A4:  BTFSS  75.7
09A5:  GOTO   1A8
09A6:  BSF    78.7
09A7:  GOTO   1AE
09A8:  BCF    78.7
09A9:  GOTO   1AE
09AA:  CLRF   77
09AB:  CLRF   78
09AC:  CLRF   79
09AD:  CLRF   7A
09AE:  BCF    0A.3
09AF:  BSF    0A.4
09B0:  GOTO   2AD (RETURN)
*
0A4D:  MOVLW  20
0A4E:  BTFSS  66.4
0A4F:  MOVLW  30
0A50:  MOVWF  67
0A51:  MOVF   65,W
0A52:  MOVWF  77
0A53:  BTFSS  65.7
0A54:  GOTO   25D
0A55:  COMF   77,F
0A56:  INCF   77,F
0A57:  MOVF   77,W
0A58:  MOVWF  65
0A59:  MOVLW  2D
0A5A:  MOVWF  67
0A5B:  BSF    66.7
0A5C:  BSF    66.0
0A5D:  MOVF   78,W
0A5E:  CLRF   27
0A5F:  BTFSC  0B.7
0A60:  BSF    27.7
0A61:  BCF    0B.7
0A62:  MOVF   65,W
0A63:  BSF    03.5
0A64:  MOVWF  33
0A65:  MOVLW  64
0A66:  MOVWF  34
0A67:  BCF    0A.3
0A68:  BCF    03.5
0A69:  CALL   16D
0A6A:  BSF    0A.3
0A6B:  BTFSC  27.7
0A6C:  BSF    0B.7
0A6D:  MOVF   77,W
0A6E:  MOVWF  65
0A6F:  MOVLW  30
0A70:  ADDWF  78,W
0A71:  MOVWF  68
0A72:  CLRF   27
0A73:  BTFSC  0B.7
0A74:  BSF    27.7
0A75:  BCF    0B.7
0A76:  MOVF   65,W
0A77:  BSF    03.5
0A78:  MOVWF  33
0A79:  MOVLW  0A
0A7A:  MOVWF  34
0A7B:  BCF    0A.3
0A7C:  BCF    03.5
0A7D:  CALL   16D
0A7E:  BSF    0A.3
0A7F:  BTFSC  27.7
0A80:  BSF    0B.7
0A81:  MOVLW  30
0A82:  ADDWF  77,W
0A83:  MOVWF  6A
0A84:  MOVLW  30
0A85:  ADDWF  78,W
0A86:  MOVWF  69
0A87:  MOVF   67,W
0A88:  MOVWF  77
0A89:  MOVLW  30
0A8A:  SUBWF  68,W
0A8B:  BTFSC  03.2
0A8C:  GOTO   291
0A8D:  BSF    66.1
0A8E:  BTFSC  66.7
0A8F:  BSF    66.2
0A90:  GOTO   2A5
0A91:  MOVF   67,W
0A92:  MOVWF  68
0A93:  MOVLW  20
0A94:  MOVWF  67
0A95:  MOVLW  30
0A96:  SUBWF  69,W
0A97:  BTFSC  03.2
0A98:  GOTO   29D
0A99:  BSF    66.0
0A9A:  BTFSC  66.7
0A9B:  BSF    66.1
0A9C:  GOTO   2A5
0A9D:  BTFSS  03.2
0A9E:  BSF    66.0
0A9F:  BTFSS  03.2
0AA0:  GOTO   2A5
0AA1:  MOVF   68,W
0AA2:  MOVWF  69
0AA3:  MOVLW  20
0AA4:  MOVWF  68
0AA5:  BTFSC  66.2
0AA6:  GOTO   2AC
0AA7:  BTFSC  66.1
0AA8:  GOTO   2B1
0AA9:  BTFSC  66.0
0AAA:  GOTO   2B6
0AAB:  GOTO   2BB
0AAC:  MOVF   67,W
0AAD:  MOVWF  72
0AAE:  BCF    0A.3
0AAF:  CALL   702
0AB0:  BSF    0A.3
0AB1:  MOVF   68,W
0AB2:  MOVWF  72
0AB3:  BCF    0A.3
0AB4:  CALL   702
0AB5:  BSF    0A.3
0AB6:  MOVF   69,W
0AB7:  MOVWF  72
0AB8:  BCF    0A.3
0AB9:  CALL   702
0ABA:  BSF    0A.3
0ABB:  MOVF   6A,W
0ABC:  MOVWF  72
0ABD:  BCF    0A.3
0ABE:  CALL   702
0ABF:  BSF    0A.3
0AC0:  RETURN
0AC1:  MOVF   0B,W
0AC2:  MOVWF  66
0AC3:  BCF    0B.7
0AC4:  BSF    03.5
0AC5:  BSF    03.6
0AC6:  BSF    0C.7
0AC7:  BSF    0C.0
0AC8:  NOP
0AC9:  NOP
0ACA:  BTFSC  03.0
0ACB:  GOTO   2F5
0ACC:  BCF    03.5
0ACD:  MOVF   0C,W
0ACE:  ANDLW  7F
0ACF:  BCF    03.6
0AD0:  MOVWF  67
0AD1:  BSF    03.6
0AD2:  MOVF   0D,W
0AD3:  BCF    03.6
0AD4:  MOVWF  68
0AD5:  BSF    03.6
0AD6:  MOVF   0F,W
0AD7:  BCF    03.6
0AD8:  MOVWF  69
0AD9:  MOVF   67,W
0ADA:  MOVWF  72
0ADB:  BCF    0A.3
0ADC:  CALL   702
0ADD:  BSF    0A.3
0ADE:  MOVF   68,W
0ADF:  BSF    03.6
0AE0:  MOVWF  0D
0AE1:  BCF    03.6
0AE2:  MOVF   69,W
0AE3:  BSF    03.6
0AE4:  MOVWF  0F
0AE5:  BSF    03.5
0AE6:  BSF    0C.7
0AE7:  BSF    0C.0
0AE8:  NOP
0AE9:  NOP
0AEA:  BCF    03.5
0AEB:  BCF    03.6
0AEC:  DECFSZ 65,F
0AED:  GOTO   2EF
0AEE:  GOTO   2F2
0AEF:  BSF    03.5
0AF0:  BSF    03.6
0AF1:  GOTO   2F5
0AF2:  GOTO   316
0AF3:  BSF    03.5
0AF4:  BSF    03.6
0AF5:  BCF    03.5
0AF6:  RLF    0C,W
0AF7:  RLF    0E,W
0AF8:  ANDLW  7F
0AF9:  BCF    03.6
0AFA:  MOVWF  67
0AFB:  BSF    03.6
0AFC:  MOVF   0D,W
0AFD:  BCF    03.6
0AFE:  MOVWF  68
0AFF:  BSF    03.6
0B00:  MOVF   0F,W
0B01:  BCF    03.6
0B02:  MOVWF  69
0B03:  MOVF   67,W
0B04:  MOVWF  72
0B05:  BCF    0A.3
0B06:  CALL   702
0B07:  BSF    0A.3
0B08:  MOVF   68,W
0B09:  BSF    03.6
0B0A:  MOVWF  0D
0B0B:  BCF    03.6
0B0C:  MOVF   69,W
0B0D:  BSF    03.6
0B0E:  MOVWF  0F
0B0F:  INCF   0D,F
0B10:  BTFSC  03.2
0B11:  INCF   0F,F
0B12:  BCF    03.0
0B13:  BCF    03.6
0B14:  DECFSZ 65,F
0B15:  GOTO   2C4
0B16:  BTFSC  66.7
0B17:  BSF    0B.7
0B18:  RETURN
0B19:  MOVF   04,W
0B1A:  MOVWF  6A
0B1B:  MOVF   69,W
0B1C:  MOVWF  6C
0B1D:  BTFSC  03.2
0B1E:  GOTO   348
0B1F:  CLRF   27
0B20:  BTFSC  0B.7
0B21:  BSF    27.7
0B22:  BCF    0B.7
0B23:  MOVF   68,W
0B24:  BSF    03.5
0B25:  MOVWF  3D
0B26:  BCF    03.5
0B27:  MOVF   67,W
0B28:  BSF    03.5
0B29:  MOVWF  3C
0B2A:  BCF    03.5
0B2B:  MOVF   66,W
0B2C:  BSF    03.5
0B2D:  MOVWF  3B
0B2E:  BCF    03.5
0B2F:  MOVF   65,W
0B30:  BSF    03.5
0B31:  MOVWF  3A
0B32:  CLRF   41
0B33:  CLRF   40
0B34:  MOVLW  20
0B35:  MOVWF  3F
0B36:  MOVLW  82
0B37:  MOVWF  3E
0B38:  BCF    0A.3
0B39:  BCF    03.5
0B3A:  CALL   253
0B3B:  BSF    0A.3
0B3C:  BTFSC  27.7
0B3D:  BSF    0B.7
0B3E:  MOVF   7A,W
0B3F:  MOVWF  68
0B40:  MOVF   79,W
0B41:  MOVWF  67
0B42:  MOVF   78,W
0B43:  MOVWF  66
0B44:  MOVF   77,W
0B45:  MOVWF  65
0B46:  DECFSZ 6C,F
0B47:  GOTO   31F
0B48:  CLRF   27
0B49:  BTFSC  0B.7
0B4A:  BSF    27.7
0B4B:  BCF    0B.7
0B4C:  MOVF   68,W
0B4D:  BSF    03.5
0B4E:  MOVWF  3D
0B4F:  BCF    03.5
0B50:  MOVF   67,W
0B51:  BSF    03.5
0B52:  MOVWF  3C
0B53:  BCF    03.5
0B54:  MOVF   66,W
0B55:  BSF    03.5
0B56:  MOVWF  3B
0B57:  BCF    03.5
0B58:  MOVF   65,W
0B59:  BSF    03.5
0B5A:  MOVWF  3A
0B5B:  BCF    0A.3
0B5C:  BCF    03.5
0B5D:  CALL   2CA
0B5E:  BSF    0A.3
0B5F:  BTFSC  27.7
0B60:  BSF    0B.7
0B61:  MOVF   7A,W
0B62:  MOVWF  68
0B63:  MOVF   79,W
0B64:  MOVWF  67
0B65:  MOVF   78,W
0B66:  MOVWF  66
0B67:  MOVF   77,W
0B68:  MOVWF  65
0B69:  BTFSS  68.7
0B6A:  GOTO   378
0B6B:  DECF   6A,F
0B6C:  BSF    6A.5
0B6D:  COMF   65,F
0B6E:  COMF   66,F
0B6F:  COMF   67,F
0B70:  COMF   68,F
0B71:  INCF   65,F
0B72:  BTFSC  03.2
0B73:  INCF   66,F
0B74:  BTFSC  03.2
0B75:  INCF   67,F
0B76:  BTFSC  03.2
0B77:  INCF   68,F
0B78:  MOVLW  3B
0B79:  MOVWF  71
0B7A:  MOVLW  9A
0B7B:  MOVWF  70
0B7C:  MOVLW  CA
0B7D:  MOVWF  6F
0B7E:  CLRF   6E
0B7F:  MOVLW  0A
0B80:  MOVWF  6C
0B81:  MOVF   69,W
0B82:  BTFSC  03.2
0B83:  INCF   6A,F
0B84:  BSF    03.1
0B85:  MOVLW  65
0B86:  MOVWF  04
0B87:  BCF    03.7
0B88:  CLRF   27
0B89:  BTFSC  0B.7
0B8A:  BSF    27.7
0B8B:  BCF    0B.7
0B8C:  MOVF   68,W
0B8D:  BSF    03.5
0B8E:  MOVWF  3D
0B8F:  BCF    03.5
0B90:  MOVF   67,W
0B91:  BSF    03.5
0B92:  MOVWF  3C
0B93:  BCF    03.5
0B94:  MOVF   66,W
0B95:  BSF    03.5
0B96:  MOVWF  3B
0B97:  BCF    03.5
0B98:  MOVF   65,W
0B99:  BSF    03.5
0B9A:  MOVWF  3A
0B9B:  MOVF   71,W
0B9C:  MOVWF  41
0B9D:  MOVF   70,W
0B9E:  MOVWF  40
0B9F:  BCF    03.5
0BA0:  MOVF   6F,W
0BA1:  BSF    03.5
0BA2:  MOVWF  3F
0BA3:  BCF    03.5
0BA4:  MOVF   6E,W
0BA5:  BSF    03.5
0BA6:  MOVWF  3E
0BA7:  BCF    0A.3
0BA8:  BCF    03.5
0BA9:  CALL   2EB
0BAA:  BSF    0A.3
0BAB:  BTFSC  27.7
0BAC:  BSF    0B.7
0BAD:  MOVF   78,W
0BAE:  MOVF   77,F
0BAF:  BTFSS  03.2
0BB0:  GOTO   3C4
0BB1:  INCF   69,W
0BB2:  SUBWF  6C,W
0BB3:  BTFSC  03.2
0BB4:  GOTO   3C4
0BB5:  MOVF   6A,W
0BB6:  BTFSC  03.2
0BB7:  GOTO   3C6
0BB8:  ANDLW  0F
0BB9:  SUBWF  6C,W
0BBA:  BTFSC  03.2
0BBB:  GOTO   3BE
0BBC:  BTFSC  03.0
0BBD:  GOTO   3FE
0BBE:  BTFSC  6A.7
0BBF:  GOTO   3FE
0BC0:  BTFSC  6A.6
0BC1:  GOTO   3C6
0BC2:  MOVLW  20
0BC3:  GOTO   3F8
0BC4:  MOVLW  20
0BC5:  ANDWF  6A,F
0BC6:  BTFSS  6A.5
0BC7:  GOTO   3D6
0BC8:  BCF    6A.5
0BC9:  MOVF   69,W
0BCA:  BTFSS  03.2
0BCB:  DECF   6A,F
0BCC:  MOVF   77,W
0BCD:  MOVWF  6A
0BCE:  MOVLW  2D
0BCF:  MOVWF  72
0BD0:  BCF    0A.3
0BD1:  CALL   702
0BD2:  BSF    0A.3
0BD3:  MOVF   6A,W
0BD4:  MOVWF  77
0BD5:  CLRF   6A
0BD6:  MOVF   69,W
0BD7:  SUBWF  6C,W
0BD8:  BTFSS  03.2
0BD9:  GOTO   3E6
0BDA:  MOVF   77,W
0BDB:  MOVWF  6A
0BDC:  MOVLW  2E
0BDD:  MOVWF  72
0BDE:  BCF    0A.3
0BDF:  CALL   702
0BE0:  BSF    0A.3
0BE1:  MOVF   6A,W
0BE2:  MOVWF  77
0BE3:  MOVLW  20
0BE4:  ANDWF  6A,F
0BE5:  MOVLW  00
0BE6:  MOVLW  30
0BE7:  BTFSS  6A.5
0BE8:  GOTO   3F8
0BE9:  BCF    6A.5
0BEA:  MOVF   69,W
0BEB:  BTFSS  03.2
0BEC:  DECF   6A,F
0BED:  MOVF   77,W
0BEE:  MOVWF  6A
0BEF:  MOVLW  2D
0BF0:  MOVWF  72
0BF1:  BCF    0A.3
0BF2:  CALL   702
0BF3:  BSF    0A.3
0BF4:  MOVF   6A,W
0BF5:  MOVWF  77
0BF6:  CLRF   6A
0BF7:  MOVLW  30
0BF8:  ADDWF  77,F
0BF9:  MOVF   77,W
0BFA:  MOVWF  72
0BFB:  BCF    0A.3
0BFC:  CALL   702
0BFD:  BSF    0A.3
0BFE:  BCF    03.1
0BFF:  CLRF   27
0C00:  BTFSC  0B.7
0C01:  BSF    27.7
0C02:  BCF    0B.7
0C03:  MOVF   71,W
0C04:  BSF    03.5
0C05:  MOVWF  3D
0C06:  MOVF   70,W
0C07:  MOVWF  3C
0C08:  BCF    03.5
0C09:  MOVF   6F,W
0C0A:  BSF    03.5
0C0B:  MOVWF  3B
0C0C:  BCF    03.5
0C0D:  MOVF   6E,W
0C0E:  BSF    03.5
0C0F:  MOVWF  3A
0C10:  CLRF   41
0C11:  CLRF   40
0C12:  CLRF   3F
0C13:  MOVLW  0A
0C14:  MOVWF  3E
0C15:  BCF    0A.3
0C16:  BCF    03.5
0C17:  CALL   2EB
0C18:  BSF    0A.3
0C19:  BTFSC  27.7
0C1A:  BSF    0B.7
0C1B:  MOVF   7A,W
0C1C:  MOVWF  71
0C1D:  MOVF   79,W
0C1E:  MOVWF  70
0C1F:  MOVF   78,W
0C20:  MOVWF  6F
0C21:  MOVF   77,W
0C22:  MOVWF  6E
0C23:  DECFSZ 6C,F
0C24:  GOTO   384
0C25:  BCF    0A.3
0C26:  BSF    0A.4
0C27:  GOTO   5CA (RETURN)
0C28:  MOVF   00,F
0C29:  BTFSC  03.2
0C2A:  GOTO   43F
0C2B:  CLRF   66
0C2C:  MOVF   04,W
0C2D:  MOVWF  65
0C2E:  BCF    66.0
0C2F:  BTFSC  03.7
0C30:  BSF    66.0
0C31:  MOVF   00,W
0C32:  MOVWF  72
0C33:  BCF    0A.3
0C34:  CALL   702
0C35:  BSF    0A.3
0C36:  MOVF   65,W
0C37:  MOVWF  04
0C38:  BCF    03.7
0C39:  BTFSC  66.0
0C3A:  BSF    03.7
0C3B:  INCF   04,F
0C3C:  BTFSC  03.2
0C3D:  INCF   05,F
0C3E:  GOTO   428
0C3F:  RETURN
....................  
.................... #list 
....................  
.................... //#fuses XT,NOWDT,NOPROTECT,NOBROWNOUT,NOLVP,NOPUT,NOWRT,NOCPD 
.................... #fuses HS,NOWDT,NOPROTECT,NOLVP  
.................... #device ADC = 10 
....................  
.................... #include "add_lcd.h" 
.................... #define _lcd_h_ 
.................... #include <math.h> 
.................... //////////////////////////////////////////////////////////////////////////// 
.................... ////        (C) Copyright 1996,2011 Custom Computer Services            //// 
.................... //// This source code may only be used by licensed users of the CCS C   //// 
.................... //// compiler.  This source code may only be distributed to other       //// 
.................... //// licensed users of the CCS C compiler.  No other use, reproduction  //// 
.................... //// or distribution is permitted without written permission.           //// 
.................... //// Derivative programs created using this software in object code     //// 
.................... //// form are not restricted in any way.                                //// 
.................... //////////////////////////////////////////////////////////////////////////// 
.................... ////                                                                    //// 
.................... //// History:                                                           //// 
.................... ////  * 9/20/2001 :  Improvments are made to sin/cos code.              //// 
.................... ////                 The code now is small, much faster,                //// 
.................... ////                 and more accurate.                                 //// 
.................... ////  * 2/21/2007 :  Compiler handles & operator differently and does   //// 
.................... ////                 not return generic (int8 *) so type cast is done   //// 
.................... ////  * 6/19/2010 :  Divisions by constants converted to multiplication //// 
.................... ////                 by its inverse to improve computation speed        //// 
.................... ////  * 1/21/2011 :  Constants used for double precision math updated   //// 
.................... ////                 Updated routines include 64 bit versions of cos,   //// 
.................... ////                 asin,atan,exp,log and dependant functions          //// 
.................... ////  * 1/31/2011 :  Optimized current 32-bit float routines for cos    //// 
.................... ////                 and log function                                   //// 
.................... ////  * 6/13/2011 :  Fixed PCD overload CEIL_FLOOR functions for values //// 
.................... ////                 greater then 10000000 and less then -10000000      //// 
.................... ////                                                                    //// 
.................... //////////////////////////////////////////////////////////////////////////// 
....................  
.................... #ifndef MATH_H 
.................... #define MATH_H 
....................  
.................... #ifdef PI 
.................... #undef  PI 
.................... #endif 
.................... #define PI     3.1415926535897932 
....................  
....................  
.................... #define SQRT2  1.4142135623730950 
....................  
.................... //float const ps[4] = {5.9304945, 21.125224, 8.9403076, 0.29730279}; 
.................... //float const qs[4] = {1.0000000, 15.035723, 17.764134, 2.4934718}; 
....................  
.................... ///////////////////////////// Round Functions ////////////////////////////// 
....................  
.................... float32 CEIL_FLOOR(float32 x, unsigned int8 n) 
.................... { 
....................    float32 y, res; 
....................    unsigned int16 l; 
....................    int1 s; 
....................  
....................    s = 0; 
....................    y = x; 
....................  
....................    if (x < 0) 
....................    { 
....................       s = 1; 
....................       y = -y; 
....................    } 
....................  
....................    if (y <= 32768.0) 
....................       res = (float32)(unsigned int16)y; 
....................  
....................  else if (y < 10000000.0) 
....................    {  
